
Time Dependent Production (Energy Units) ELECTRICITY FROM TRANSMISSION

,DRC
,Region,year ,fuel,,TS01,TS02,TS03,TS04,TS05,TS06,TS07,TS08,TS09,TS10,TS11,TS12,TS13,TS14,TS15,TS16,TS17,TS18,TS19,TS20,TS21,TS22,TS23,TS24,TS25,TS26,TS27,TS28,TS29,TS30,TS31,TS32,TS33,TS34,TS35,TS36,TS37,TS38,TS39,TS40
,DRC,2044,D2ELC01,,7.25444,2.7143,2.90751,2.95729,3.3939,3.17227,2.91944,3.22368,3.1679,2.55255,7.17137,2.68734,2.87586,2.92413,3.35461,3.13923,2.88685,3.17986,3.12591,2.5256,7.25146,2.71549,2.90569,2.96041,3.39078,3.17281,2.91459,3.21507,3.16919,2.55427,7.09249,2.65698,2.84457,2.89605,3.3216,3.11041,2.85517,3.14222,3.09707,2.50009
,DRC,2045,D1ELC01,,4.81374,2.06339,2.33709,2.41762,3.13447,2.76158,2.36972,2.85356,2.79548,1.77945,4.7809,2.05124,2.31776,2.39597,3.10377,2.73946,2.35127,2.82037,2.758,1.76798,4.8361,2.07276,2.34135,2.4306,3.13939,2.77194,2.37381,2.85123,2.80138,1.78832,4.7498,2.03486,2.29995,2.38309,3.07773,2.72479,2.32925,2.78608,2.74263,1.75869
,DRC,2045,D2ELC01,,7.45507,2.79066,2.99005,3.04142,3.49198,3.26327,3.00235,3.31632,3.25876,2.62373,7.36971,2.76295,2.95749,3.0073,3.45155,3.22928,2.96883,3.27121,3.21553,2.59603,7.45202,2.79188,2.98816,3.04463,3.48877,3.26383,2.99735,3.30744,3.26009,2.62551,7.28865,2.73173,2.92531,2.97844,3.41759,3.19966,2.93626,3.23247,3.18589,2.56982
,DRC,2046,D1ELC01,,4.89316,2.10326,2.38494,2.46781,3.20557,2.82181,2.41852,2.91645,2.85667,1.81102,4.85941,2.09077,2.36506,2.44555,3.17399,2.79906,2.39954,2.88231,2.81811,1.79923,4.91555,2.11269,2.38911,2.48096,3.21042,2.83226,2.42251,2.91384,2.86254,1.81994,4.82744,2.07392,2.34674,2.43231,3.14721,2.78397,2.37689,2.84703,2.80232,1.78969
,DRC,2046,D2ELC01,,7.65571,2.86702,3.07258,3.12554,3.59007,3.35427,3.08526,3.40895,3.34962,2.69491,7.56804,2.83855,3.03912,3.09048,3.54848,3.31934,3.05082,3.36256,3.30516,2.66646,7.65258,2.86828,3.07064,3.12886,3.58675,3.35485,3.08011,3.3998,3.35099,2.69675,7.4848,2.80647,3.00606,3.06083,3.51359,3.2889,3.01734,3.32273,3.2747,2.63955
,DRC,2047,D1ELC01,,4.97258,2.14312,2.43279,2.51801,3.27667,2.88204,2.46731,2.97935,2.91787,1.84259,4.93792,2.13029,2.41236,2.49513,3.2442,2.85865,2.4478,2.94425,2.87823,1.83048,4.995,2.15261,2.43688,2.53133,3.28145,2.89258,2.47121,2.97646,2.9237,1.85156,4.90509,2.11298,2.39354,2.48152,3.21668,2.84315,2.42452,2.90799,2.862,1.82068
,DRC,2047,D2ELC01,,7.85634,2.94337,3.15512,3.20967,3.68815,3.44527,3.16818,3.50159,3.44047,2.7661,7.76637,2.91416,3.12076,3.17365,3.64542,3.40939,3.1328,3.45391,3.39478,2.73689,7.85313,2.94467,3.15312,3.21308,3.68474,3.44586,3.16287,3.49217,3.44189,2.76798,7.68096,2.88122,3.0868,3.14323,3.60959,3.37815,3.09842,3.41299,3.36352,2.70927
,DRC,2048,D1ELC01,,5.05201,2.18299,2.48065,2.56821,3.34777,2.94227,2.5161,3.04224,2.97907,1.87417,5.01643,2.16982,2.45966,2.54471,3.31442,2.91825,2.49607,3.00618,2.93835,1.86173,5.07445,2.19254,2.48464,2.5817,3.35249,2.9529,2.51992,3.03907,2.98486,1.88318,4.98273,2.15204,2.44033,2.53074,3.28615,2.90233,2.47216,2.96894,2.92168,1.85168
,DRC,2048,D2ELC01,,8.05697,3.01973,3.23765,3.2938,3.78624,3.53627,3.25109,3.59423,3.53133,2.83728,7.96471,2.98976,3.20239,3.25683,3.74236,3.49944,3.21478,3.54526,3.4844,2.80732,8.05369,3.02107,3.23559,3.29731,3.78272,3.53688,3.24563,3.58453,3.53279,2.83922,7.87711,2.95597,3.16755,3.22562,3.70558,3.46739,3.1795,3.50325,3.45233,2.779
,DRC,2049,D1ELC01,,5.13143,2.22285,2.5285,2.61841,3.41887,3.0025,2.5649,3.10513,3.04027,1.90574,5.09494,2.20934,2.50696,2.59429,3.38464,2.97785,2.54434,3.06812,2.99847,1.89298,5.1539,2.23247,2.53241,2.63206,3.42352,3.01322,2.56862,3.10169,3.04602,1.9148,5.06037,2.1911,2.48712,2.57996,3.35562,2.96151,2.5198,3.02989,2.98136,1.88267
